Date,Open,High,Low,Close,Adj Close,Volume
4/22/2016,16.5212,16.812099,16.4606,16.812099,14.684023,246510
4/25/2016,16.733299,16.745399,16.375799,16.5152,14.424701,145200
4/26/2016,16.5576,17.103001,16.5212,17.0788,14.916965,122760
4/27/2016,17.0788,17.3818,17.0606,17.187901,15.012255,503085
4/28/2016,17.1273,17.5333,16.9697,17.4606,15.250435,388410
4/29/2016,17.4242,17.612101,17.0909,17.3151,15.123358,66660
5/2/2016,17.5091,17.5152,16.709101,16.727301,14.622632,88440
5/3/2016,16.357599,16.357599,15.8303,15.9697,13.960348,244695
5/4/2016,15.9697,16.357599,15.9394,16.357599,14.299447,307890
5/5/2016,16.357599,16.503,15.903,15.9697,13.960348,163185
5/6/2016,15.903,16.072701,15.8,16,13.986837,67155
5/9/2016,15.9697,16.1455,15.4788,16.1455,14.11403,115830
5/10/2016,16.1455,16.751499,16.1455,16.5758,14.490184,173085
5/11/2016,16.8909,17.0485,16.678801,16.812099,14.696755,175725
5/12/2016,16.9758,17.0182,16.5394,16.903,14.77622,283305
5/13/2016,16.9697,16.9697,16.0909,16.2848,14.235797,204105
5/16/2016,16.297001,16.4485,16.224199,16.4485,14.378908,279345
5/17/2016,16.4545,16.4606,15.9515,16.169701,14.135184,158400
5/18/2016,16.169701,16.4788,15.8485,16.2848,14.235797,205260
5/19/2016,16.0909,16.181801,15.8848,16.0364,14.018655,196680
5/20/2016,16.236401,16.254601,15.9273,16,13.986837,61215
5/23/2016,15.903,16.0546,15.6182,16.0242,14.00799,105435
5/24/2016,16.0485,16.230301,15.7818,16.121201,14.09279,201135
5/25/2016,16.169701,16.1758,15.7576,15.8303,13.83849,163020
5/27/2016,15.9515,15.9818,15.697,15.897,13.896796,309870
5/30/2016,15.9091,15.9151,15.7818,15.8242,13.833157,28545
5/31/2016,15.7333,15.8303,15.297,15.4364,13.494152,243045
6/1/2016,15.4485,15.7273,15.3939,15.7273,13.761819,36465
6/2/2016,15.6606,16.0485,15.4303,16.0485,14.042881,123750
6/3/2016,16,16.297001,15.8242,16.0849,14.07473,120285
6/6/2016,16.0606,16.0606,15.703,15.9515,13.958,145530
6/7/2016,15.8364,16.0788,15.7576,16.072701,14.06406,133815
6/8/2016,16.0606,16.297001,16.0606,16.278799,14.244394,190080
6/9/2016,16.097,16.212099,15.9091,16.1091,14.095908,276705
6/10/2016,16.0303,16.0606,15.5212,15.5879,13.639841,224565
6/13/2016,15.5879,15.6303,15.3333,15.497,13.560302,90915
6/14/2016,15.6182,15.703,15.1515,15.3455,13.427738,98010
6/15/2016,15.2788,15.4364,15.0727,15.303,13.390548,106755
6/16/2016,15.1333,15.5152,15.0364,15.4303,13.501937,841335
6/17/2016,15.5697,15.7273,15.3091,15.6788,13.719383,134970
6/20/2016,15.7576,15.8606,15.6424,15.7212,13.756481,151635
6/21/2016,15.5758,15.6364,15.3879,15.6364,13.682282,128040
6/22/2016,15.5879,15.7818,15.297,15.3939,13.470089,243210
6/23/2016,15.4424,15.7091,15.3636,15.5636,13.618578,421905
6/24/2016,15.1454,15.5576,14.9758,15.3636,13.443576,743655
6/27/2016,15.2667,15.2667,14.9515,14.9515,13.082976,125235
6/28/2016,15.0182,15.5091,14.8485,15.2727,13.364036,274560
6/29/2016,15.503,15.503,15.3697,15.3939,13.470089,269445
6/30/2016,15.3939,15.8606,15.1818,15.7697,13.798923,288585
7/1/2016,15.8242,16.151501,15.7273,16.0061,14.019116,163020
7/4/2016,16.181801,16.242399,15.9576,16.1091,14.109326,83490
7/5/2016,15.9394,16.0121,15.7697,15.9515,13.971293,492360
7/6/2016,15.9454,15.9454,15.4727,15.8788,13.907619,317790
7/7/2016,15.8788,16.224199,15.8788,15.8788,13.907619,378180
7/8/2016,15.8788,16.4727,15.8788,16.4727,14.427792,426030
7/11/2016,16.4545,16.690901,16.3515,16.5455,14.491555,178530
7/12/2016,16.5455,16.727301,16.3151,16.321199,14.295095,169290
7/13/2016,16.321199,16.799999,16.321199,16.799999,14.714458,251130
7/14/2016,16.799999,17.3939,16.727301,17.3333,15.181552,321585
7/15/2016,17.3333,17.5091,17.1273,17.4242,15.261172,360855
7/18/2016,17.151501,17.878799,17.151501,17.697001,15.500104,197505
7/19/2016,17.6849,17.8606,17.5455,17.757601,15.553178,138270
7/20/2016,17.757601,17.878799,17.5333,17.8727,15.653994,399960
7/21/2016,17.727301,17.9394,17.4606,17.672701,15.478822,158565
7/22/2016,17.5818,17.818199,17.563601,17.727301,15.526649,59235
7/25/2016,17.818199,17.8424,17.6,17.739401,15.537245,69300
7/26/2016,17.739401,17.787901,17.5758,17.5758,15.393949,112860
7/27/2016,17.5818,17.757601,17.5333,17.6849,15.489507,103125
7/28/2016,17.5758,17.6667,17.187901,17.5879,15.404552,154935
7/29/2016,17.5333,17.781799,17.387899,17.781799,15.574376,284790
8/1/2016,17.812099,17.812099,17.5758,17.6485,15.47068,109725
8/2/2016,17.6364,17.866699,17.6,17.697001,15.513194,150975
8/3/2016,17.697001,18.278799,17.6182,18.278799,16.023193,198660
8/4/2016,18.278799,18.806101,18.218201,18.321199,16.060368,275220
8/5/2016,18.321199,18.5576,18.2061,18.3636,16.097534,54945
8/8/2016,18.357599,18.4727,18.302999,18.387899,16.118834,46860
8/9/2016,18.387899,18.6364,18.3818,18.4182,16.145395,30360
8/10/2016,18.4182,18.4788,18.0667,18.242399,15.991292,165165
8/11/2016,18.272699,18.5091,18.242399,18.4182,16.145395,142395
8/12/2016,18.6061,18.727301,18.436399,18.593901,16.299419,106095
8/15/2016,18.787901,19.1152,18.4182,18.9697,16.9935,184140
8/16/2016,18.9697,19.0909,18.8242,18.8242,16.863157,86790
8/17/2016,18.878799,19.0909,18.7152,19.0606,17.074936,70620
8/18/2016,19.0303,19.1576,18.896999,19.0182,17.036945,548955
8/19/2016,19.0182,19.0909,18.787901,18.9333,16.96089,394185
8/22/2016,18.9091,18.9091,18.6061,18.775801,16.819801,93390
8/23/2016,18.9212,18.9636,18.3515,18.6061,16.667774,660990
8/24/2016,18.6061,18.6061,18.3515,18.5576,16.624332,49995
8/25/2016,18.6061,18.6061,18.151501,18.242399,16.341969,455400
8/26/2016,18.242399,18.8909,18.242399,18.757601,16.803497,476850
8/29/2016,18.5212,19.169701,18.5212,18.9697,16.9935,290730
8/30/2016,19.0364,19.1455,18.836399,19.1455,17.150993,97020
8/31/2016,19.272699,19.272699,18.5152,18.612101,16.673153,157080
9/1/2016,18.763599,19.1394,18.5758,19.0182,17.05069,94875
9/2/2016,19.1455,19.6061,19.072701,19.5212,17.501657,157410
9/5/2016,19.5212,19.5455,19.272699,19.339399,17.338659,156750
9/6/2016,19.212099,19.630301,19.1273,19.4545,17.441853,317130
9/8/2016,19.4485,19.4485,19.218201,19.3939,17.387522,96690
9/9/2016,19.309099,19.309099,18.4909,18.4909,16.577938,192060
9/12/2016,18.4485,19,18.357599,19,17.03437,152955
9/13/2016,18.848499,18.848499,18.321199,18.497,16.583408,342045
9/14/2016,18.5697,18.787901,18.4848,18.787901,16.844215,473715
9/15/2016,18.781799,19.218201,18.745399,19.218201,17.229994,339570
9/16/2016,19.0182,19.0485,18.5818,18.6364,16.708389,453750
9/19/2016,18.709101,18.9091,18.660601,18.781799,16.838741,45045
9/20/2016,18.781799,19.0788,18.781799,18.896999,16.942024,286935
9/21/2016,18.896999,19.0485,18.6,18.9636,17.001738,128865
9/22/2016,19.0364,19.3515,18.866699,19.224199,17.235374,82500
9/23/2016,19.212099,19.357599,18.9091,19.212099,17.224524,147840
9/26/2016,19.212099,19.212099,18.8242,18.8242,16.87676,121440
9/27/2016,18.9091,19.0303,18.709101,19.0061,17.039837,108075
9/28/2016,19.0606,19.260599,18.848499,19.260599,17.268009,96195
9/29/2016,19.151501,19.309099,18.9454,18.9697,17.007204,132990
9/30/2016,19.0061,19.1152,18.9091,18.9091,16.952875,228855
10/3/2016,18.9939,19.3636,18.878799,19.3636,17.374136,99495
10/4/2016,19.357599,19.878799,19.272699,19.642401,17.624289,272250
10/5/2016,19.6364,20.0606,19.6364,19.8848,17.841791,503745
10/6/2016,19.830299,20.169701,19.799999,20.163601,18.09194,82500
10/7/2016,20.0606,20.369699,19.9879,20.272699,18.189838,142560
10/10/2016,20.375799,20.6,20.302999,20.369699,18.276867,33495
10/11/2016,20.278799,20.375799,20.200001,20.297001,18.211632,112365
10/13/2016,20.3515,20.5273,20.0788,20.2848,18.200693,101475
10/14/2016,20.4848,20.6364,20.4485,20.624201,18.505222,243540
10/17/2016,20.642401,20.9151,20.6061,20.9151,18.766235,294690
10/18/2016,20.92,21.293301,20.84,21.1667,18.991985,428400
10/19/2016,21.0933,21.18,20.733299,20.733299,18.603107,352950
10/20/2016,20.733299,20.993299,20.733299,20.9133,18.76462,91800
10/21/2016,20.9333,21,20.6,20.813299,18.674889,94800
10/24/2016,20.860001,20.926701,20.7533,20.8067,18.668972,90450
10/25/2016,20.793301,20.866699,20.5333,20.6667,18.543354,63750
10/26/2016,20.653299,20.8067,20.5667,20.5667,18.453627,97350
10/27/2016,20.5333,21.373301,20.5333,21.373301,19.177357,330300
10/28/2016,21.219999,21.553301,21.106701,21.3333,19.141464,87450
10/31/2016,21.6,22.286699,21.6,22.2267,19.943075,330900
11/1/2016,22.3267,22.3267,21.48,21.5333,19.333965,144450
11/3/2016,21.559999,21.780001,20.973301,20.973301,18.831161,158250
11/4/2016,20.9667,21.4333,20.9133,21.1,18.944921,66600
11/7/2016,21.4333,21.780001,21.313299,21.5133,19.316006,514050
11/8/2016,21.42,21.940001,21.4067,21.626699,19.417824,169350
11/9/2016,20.5667,21.653299,20.5333,21.059999,18.909012,103650
11/10/2016,21.3333,21.34,19.5333,20.206699,18.142857,278700
11/11/2016,20,20.313299,19.540001,19.8867,17.855541,537450
11/14/2016,19.873301,20.0667,19.42,19.633301,17.628023,172350
11/16/2016,19.766701,20.48,19.74,20.48,18.388247,168450
11/17/2016,20.6,20.653299,19.700001,19.940001,17.903404,100650
11/18/2016,19.940001,20.280001,19.940001,20.073299,18.023081,189150
11/21/2016,20.153299,20.4667,20.153299,20.3867,18.304478,344850
11/22/2016,20.459999,20.7533,20.206699,20.4,18.316416,267900
11/23/2016,20.2267,20.6467,20.1733,20.3333,18.256533,81600
11/24/2016,20.473301,20.473301,20.053301,20.0667,18.017155,217050
11/25/2016,19.9333,20.0867,19.866699,20.026699,17.981243,170250
11/28/2016,20.026699,20.133301,19.8333,19.9133,17.879421,1326000
11/29/2016,19.8533,20.1,19.6933,19.6933,17.681898,949800
11/30/2016,19.959999,20.5133,19.959999,20.4,18.316416,407100
12/1/2016,19.4533,19.4533,19.4533,19.4533,17.479265,249000
12/2/2016,19.059999,19.700001,18.5333,19.540001,17.557161,146100
12/5/2016,19.573299,19.5933,19.2533,19.360001,17.395432,73500
12/6/2016,19.1,19.6467,19.073299,19.6,17.611071,65250
12/7/2016,19.6,19.6667,19.346701,19.446699,17.47333,154050
12/8/2016,19.473301,19.653299,19.3333,19.6133,17.623024,187500
12/9/2016,19.5333,19.6933,19.346701,19.639999,17.647015,320850
12/12/2016,19.5467,19.5467,18.6667,18.6667,16.772482,437400
12/13/2016,18.713301,19.133301,18.6667,18.993299,17.065939,260100
12/14/2016,18.846701,19.1133,18.74,18.9333,17.012024,270600
12/15/2016,18.786699,19.0867,18.506701,18.799999,16.892256,368850
12/16/2016,18.959999,19.0333,18.6133,18.6667,16.772482,158850
12/19/2016,18.74,18.846701,18.186701,18.4133,16.544798,343350
12/20/2016,18.426701,18.766701,18.3333,18.766701,16.862333,151800
12/21/2016,18.7733,18.866699,18.4533,18.786699,16.880306,266400
12/22/2016,18.793301,18.8867,18.6133,18.866699,16.952187,297450
12/23/2016,18.793301,19.1933,18.7533,18.9867,17.49719,172500
12/26/2016,18.9867,19.3333,18.9,19,17.509451,52650
12/27/2016,19.139999,19.153299,18.879999,18.940001,17.454157,128550
12/28/2016,18.946699,19.4667,18.846701,19.266701,17.755226,193950
12/29/2016,19.266701,20,19.059999,20,18.430998,398550
1/2/2017,19.700001,19.926701,19.573299,19.780001,18.241943,63750
1/3/2017,19.959999,20.393299,19.8867,20.373301,18.789099,107700
1/4/2017,20.266701,20.6667,20.266701,20.6667,19.05969,135600
1/5/2017,20.5333,20.74,20.393299,20.706699,19.096577,208650
1/6/2017,20.733299,21.0333,20.446699,20.733299,19.121111,86400
1/9/2017,20.713301,20.799999,20.540001,20.6467,19.041235,70650
1/10/2017,20.686701,20.9067,20.4,20.6467,19.041235,227250
1/11/2017,20.66,20.780001,20.4533,20.6667,19.05969,126150
1/12/2017,20.793301,21.1467,20.793301,21.0333,19.397787,659100
1/13/2017,21.133301,21.139999,20.5867,20.5867,18.985916,309900
1/16/2017,20.606701,20.7533,20.440001,20.7533,19.139561,83550
1/17/2017,20.7533,21.2533,20.626699,21.2533,19.600677,176550
1/18/2017,21.2533,21.2533,20.993299,21.126699,19.483921,63450
1/19/2017,21,21.133301,20.6667,21.0467,19.410141,155550
1/20/2017,20.946699,21.133301,20.799999,21.0667,19.428591,180000
1/23/2017,21.1,21.526699,20.9667,21.5133,19.84046,260100
1/24/2017,21.5133,21.66,21.200001,21.5,19.828197,159300
1/26/2017,21.5,22.0333,21.4333,21.9067,20.203266,717900
1/27/2017,21.9,22.120001,21.84,22,20.289318,256800
1/30/2017,21.866699,21.926701,21.206699,21.206699,19.557703,231450
1/31/2017,21.3267,21.473301,21.18,21.4333,19.766682,225900
2/1/2017,21.473301,21.633301,21.1933,21.379999,19.731335,175650
2/2/2017,21.379999,21.6,21.133301,21.446699,19.792887,150900
2/3/2017,21.373301,21.8867,21.266701,21.6667,19.995922,241350
2/6/2017,21.84,22,21.440001,21.473301,19.817438,210150
2/7/2017,21.9,22.4067,21.8267,22.293301,20.574207,278400
2/8/2017,22.34,22.9333,22.040001,22.9333,21.164858,127800
2/9/2017,22.946699,23.2533,22.7533,23.200001,21.410988,290550
2/10/2017,23.2467,23.426701,23.0333,23.426701,21.620209,272250
2/13/2017,23.3333,24,22.9867,23.1667,21.380259,717600
2/14/2017,23.1667,23.1667,22.9333,23.1133,21.330973,297600
2/15/2017,23.139999,23.92,23.120001,23.92,22.075468,1011450
2/16/2017,23.799999,23.9667,23.366699,23.653299,21.829329,377550
2/17/2017,23.620001,23.7267,23.286699,23.7267,21.897074,154800
2/20/2017,23.7267,23.860001,23.58,23.846701,22.00782,178800
2/21/2017,23.540001,23.860001,23.393299,23.860001,22.760166,500250
2/22/2017,23.799999,23.9867,23.6133,23.8533,22.753771,645150
2/23/2017,23.866699,24.2533,23.366699,23.5933,22.505756,317400
2/24/2017,23.3333,23.620001,23.32,23.34,22.264135,168750
3/1/2017,23.3333,23.6,23.24,23.540001,22.469351,83700
3/2/2017,23.52,23.52,23.0133,23.200001,22.144815,297150
3/3/2017,23.200001,23.626699,23.1933,23.573299,22.501135,181950
3/6/2017,23.6,23.6667,23.32,23.620001,22.545715,279900
3/7/2017,23.626699,23.626699,23.0667,23.213301,22.157515,185400
3/8/2017,23.26,23.286699,22.8267,23.0133,21.966612,175800
3/9/2017,22.9133,23.0933,22.7733,23.08,22.030279,75600
3/10/2017,23.32,23.426701,22.9,23.106701,22.055767,97050
3/13/2017,23.206699,23.393299,22.84,23.393299,22.329329,97500
3/14/2017,23.3533,23.4533,23.153299,23.2267,22.170303,146400
3/15/2017,23.2533,23.4867,22.9067,23.346701,22.284845,296550
3/16/2017,23.313299,23.313299,22.873301,22.879999,21.839375,225750
3/17/2017,22.8867,23.120001,22.4667,22.5867,21.559416,280200
3/20/2017,22.5333,22.793301,22.3267,22.74,21.705742,403950
3/21/2017,22.733299,22.7533,21.9133,22.153299,21.145725,313800
3/22/2017,21.9333,22.573299,21.9333,22.360001,21.343019,133200
3/23/2017,22.200001,22.393299,22.1,22.3333,21.317535,112200
3/24/2017,22.286699,22.540001,22.266701,22.459999,21.438477,329100
3/27/2017,22.3333,22.92,22.18,22.8533,21.813892,175650
3/28/2017,22.7467,22.813299,22.526699,22.5867,21.559416,74700
3/29/2017,22.573299,22.9667,22.5133,22.860001,21.820286,79350
3/30/2017,22.860001,22.893299,22.573299,22.82,21.782101,80250
3/31/2017,22.8067,22.8067,22.4067,22.5133,21.489355,110400
4/3/2017,22.506701,22.7467,22.3867,22.6133,21.599194,163050
4/4/2017,22.4333,22.780001,22.4333,22.68,21.662899,95550
4/5/2017,22.713301,22.733299,22.299999,22.459999,21.452766,110700
4/6/2017,22.4667,22.4667,22.1,22.299999,21.299938,146250
4/7/2017,22.299999,22.559999,22.219999,22.559999,21.548281,97050
4/10/2017,22.426701,22.5467,22.1933,22.299999,21.299938,68850
4/11/2017,22.4,22.553301,21.9533,22.219999,21.22353,128400
4/12/2017,22.219999,22.3333,22.02,22.2533,21.255333,53250
4/13/2017,22.2533,22.2533,21.713301,21.866699,20.88608,156750
4/17/2017,22.0867,22.6667,21.813299,22.573299,21.560982,203400
4/18/2017,22.553301,22.686701,22.299999,22.686701,21.669302,149850
4/19/2017,22.700001,22.700001,22.4133,22.506701,21.497374,67800
4/20/2017,22.5867,22.5867,22.219999,22.2533,21.255333,154200
4/24/2017,22.58,22.719999,22.299999,22.66,21.643799,203100
4/25/2017,22.6467,22.733299,22.4533,22.700001,21.682005,103050
4/26/2017,22.6667,22.8867,22.540001,22.7267,21.70751,168000
4/27/2017,22.733299,23,22.733299,22.879999,21.853931,145050
4/28/2017,22.9667,22.9667,22.6933,22.706699,21.688402,358200
5/2/2017,22.893299,23.459999,22.893299,23.459999,22.422733,133800
5/3/2017,23.6667,23.7267,22.9867,23.1667,22.142403,101850
5/4/2017,23.233299,23.233299,22.2467,22.4667,21.473354,253950
5/5/2017,22.6667,22.700001,22.373301,22.68,21.677221,152250
5/8/2017,22.6667,22.866699,22.606701,22.799999,21.791914,93300
5/9/2017,22.706699,22.993299,22.706699,22.993299,21.976671,150750
5/10/2017,23.26,23.26,22.893299,23.059999,22.040421,63150
5/11/2017,23.24,23.360001,23,23.26,22.231579,87150
5/12/2017,23.286699,23.52,23.1467,23.366699,22.333557,139350
5/15/2017,23.4333,23.526699,23.233299,23.5133,22.473682,91050
5/16/2017,23.526699,23.6467,23.293301,23.426701,22.390907,186150
5/17/2017,23.3267,23.48,23.040001,23.26,22.231579,432000
5/18/2017,21.133301,21.48,20.186701,20.9533,20.026863,1677450
5/19/2017,21.3333,21.6667,21.24,21.393299,20.447412,559800
5/22/2017,21.3267,21.3267,20.459999,20.700001,19.784763,362400
5/23/2017,20.766701,21.266701,20.766701,21.0467,20.116133,165900
5/24/2017,21.2733,21.5867,21.2733,21.280001,20.339123,148500
5/25/2017,21.440001,21.553301,20.98,21.106701,20.173492,222900
5/26/2017,21.106701,21.5667,21.1,21.5133,20.562105,647400
5/29/2017,21.5133,21.5133,21.5133,21.5133,20.562105,0
5/30/2017,21.4,21.620001,21.4,21.493299,20.54299,69750
5/31/2017,21.5667,21.7267,21.4,21.52,20.568508,171450
6/1/2017,21.52,21.7267,21.1467,21.313299,20.385157,430050
6/2/2017,21.379999,21.526699,21.200001,21.379999,20.44895,130350
6/5/2017,21.3333,21.459999,21.18,21.286699,20.359716,57600
6/6/2017,21.1933,21.813299,21.1933,21.653299,20.710356,150150
6/7/2017,21.846701,22.120001,21.766701,21.926701,20.971851,167550
6/8/2017,21.766701,21.873301,21.633301,21.873301,20.920769,123600
6/9/2017,21.866699,21.9067,21.573299,21.6933,20.748613,182850
6/12/2017,21.686701,21.733299,21.366699,21.6733,20.729486,181650
6/13/2017,21.6667,21.993299,21.6667,21.9333,20.978155,273600
6/14/2017,21.9667,22.280001,21.959999,22.1733,21.20771,123000
6/15/2017,22.1733,22.1733,22.1733,22.1733,21.20771,0
6/16/2017,22,22.120001,21.82,22.026699,21.067492,123300
6/19/2017,22.006701,22.3067,21.973301,22.233299,21.265097,610650
6/20/2017,22.106701,22.1733,21.4333,21.66,20.716763,385350
6/21/2017,21.6667,21.799999,21.4067,21.6133,20.672094,92250
6/22/2017,21.66,21.66,21.366699,21.4667,20.531879,148650
6/23/2017,21.559999,21.76,21.24,21.4,20.468079,253950
6/26/2017,21.526699,21.733299,21.393299,21.66,20.716763,174450
6/27/2017,21.68,21.766701,21.48,21.5933,20.65296,71100
6/28/2017,21.6,21.733299,21.3267,21.52,20.582855,54300
6/29/2017,21.706699,21.74,21.313299,21.553301,20.614704,116850
6/30/2017,21.5933,21.793301,21.5,21.6933,20.748613,127650
7/3/2017,21.706699,21.98,21.3333,21.7533,20.820396,143100
7/4/2017,21.786699,22,21.719999,21.846701,20.909784,99750
7/5/2017,21.9133,22.133301,21.7533,21.84,20.903376,56850
7/6/2017,22,22,21.6933,21.860001,20.92252,176100
7/7/2017,21.8867,21.8867,21.5,21.52,20.597099,118800
7/10/2017,21.5333,21.6667,21.4,21.58,20.654528,157800
7/11/2017,21.58,21.8333,21.58,21.7533,20.820396,360750
7/12/2017,21.799999,22.133301,21.5933,21.873301,20.935242,156300
7/13/2017,21.866699,22.126699,21.866699,21.926701,20.986361,73200
7/14/2017,22.0133,22.233299,21.9,22.233299,21.279812,130350
7/17/2017,22.206699,22.2267,22.0467,22.1667,21.216063,56700
7/18/2017,22,22.133301,21.9,22.053301,21.107533,70050
7/19/2017,22.133301,22.2467,21.9867,22.08,21.133085,104250
7/20/2017,22.120001,22.1667,21.6733,21.9133,20.973536,121350
7/21/2017,21.9133,21.98,21.733299,21.8867,20.948074,45900
7/24/2017,22.040001,22.120001,21.893299,21.959999,21.018229,49650
7/25/2017,21.959999,22.08,21.866699,21.9333,20.99267,43800
7/26/2017,21.9333,22.0467,21.8533,21.9,20.960802,48150
7/27/2017,21.9333,22.0667,21.8867,21.959999,21.018229,33600
7/28/2017,21.9067,21.9533,21.780001,21.9333,20.99267,36150
7/31/2017,22.0667,22.126699,21.713301,22.053301,21.107533,118800
8/1/2017,22.3333,22.76,22.299999,22.620001,21.664661,339150
8/2/2017,22.626699,22.8867,22.5133,22.7733,21.811483,107850
8/3/2017,22.766701,23.053301,22.653299,22.940001,21.971146,123300
8/4/2017,22.9333,23.1733,22.733299,22.926701,21.958412,171000
8/7/2017,22.940001,23.2267,22.9333,23.0667,22.092493,63150
8/8/2017,23.133301,23.526699,23.133301,23.26,22.277628,97650
8/9/2017,23.1667,23.1667,23,23.053301,22.079662,64950
8/10/2017,22.993299,23.08,22.639999,22.780001,21.817905,160500
8/11/2017,22.786699,22.98,22.68,22.799999,21.837057,299850
8/14/2017,22.799999,23.393299,22.786699,23.126699,22.149963,253050
8/15/2017,23.1,23.4,23.08,23.200001,22.610258,125100
8/16/2017,23.126699,23.573299,23.126699,23.360001,22.76619,135450
8/17/2017,23.366699,23.366699,22.9533,23.133301,22.545252,72150
8/18/2017,23.1133,23.5333,23.0933,23.5333,22.935078,144000
8/21/2017,23.5133,23.5133,23.0667,23.233299,22.642712,87000
8/22/2017,23.3867,23.793301,23.3533,23.719999,23.117035,80100
8/23/2017,23.686701,24.200001,23.5933,24.106701,23.493904,286500
8/24/2017,24.1133,24.16,23.4067,24.0667,23.454926,227550
8/25/2017,24.0867,24.0867,23.780001,23.940001,23.33145,87150
8/28/2017,23.9333,24.053301,23.780001,23.993299,23.383389,72450
8/29/2017,23.8267,24,23.66,24,23.389919,164250
8/30/2017,24,24,23.686701,23.9533,23.34441,128100
8/31/2017,23.973301,23.973301,23.5867,23.780001,23.175512,940350
9/1/2017,23.9667,24.3267,23.846701,24.18,23.580219,188250
9/4/2017,24.026699,24.200001,24.026699,24.133301,23.534678,51450
9/5/2017,24.213301,24.4533,23.793301,24.040001,23.443689,151200
9/6/2017,24.133301,24.846701,24.133301,24.639999,24.028809,273900
9/7/2017,24.639999,24.639999,24.639999,24.639999,24.028809,0
9/8/2017,24.5333,24.8333,24.5333,24.813299,24.197811,228000
9/11/2017,24.813299,25.459999,24.813299,25.106701,24.483932,936750
9/12/2017,25.153299,25.393299,25.0467,25.139999,24.516401,104850
9/13/2017,25.153299,25.446699,24.9867,25.3333,24.704908,182850
9/14/2017,25.126699,25.6,25.0933,25.1467,24.522936,162150
9/15/2017,25.200001,25.860001,25.200001,25.66,25.023504,916800
9/18/2017,25.706699,25.98,25.6,25.76,25.121021,67650
